time,gesture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56
4.263,gesture_0_left_20250324-130111.avi,0.6525715589523315,0.7811434864997864,0.6753347516059875,0.7559328675270081,0.686515212059021,0.7227783203125,0.6910651326179504,0.6974299550056458,0.6977058053016663,0.675977349281311,0.6623974442481995,0.6717295050621033,0.6647201776504517,0.63777095079422,0.6688152551651001,0.6133187413215637,0.6730210781097412,0.5929796695709229,0.646109938621521,0.6774871349334717,0.6771528720855713,0.682964563369751,0.6897308230400085,0.7128072381019592,0.6916384100914001,0.7323530316352844,0.6350691914558411,0.6961820125579834,0.6685920357704163,0.7081258296966553,0.678778350353241,0.7343836426734924,0.678422212600708,0.7494605183601379,0.6274340152740479,0.7205553650856018,0.656552255153656,0.730094850063324,0.6673758029937744,0.7476411461830139,0.6686411499977112,0.7577049136161804,0.8115556240081787,0.7576851844787598,0.7927132248878479,0.7414534687995911,0.7786432504653931,0.708210289478302,0.7763321399688721,0.6844543814659119,0.7718825340270996,0.6644731760025024,0.7892271280288696,0.6513087749481201,0.785022497177124,0.6074733138084412,0.7825610041618347,0.584234356880188,0.781771183013916,0.5634452104568481,0.806270956993103,0.6569830775260925,0.7945693731307983,0.6267073154449463,0.7879952788352966,0.6618337631225586,0.7896595001220703,0.6859986186027527,0.8238306641578674,0.6678171753883362,0.8150137066841125,0.6465187668800354,0.8087368607521057,0.6807878613471985,0.8108637928962708,0.7004035115242004,0.8426752686500549,0.6825525760650635,0.8394474983215332,0.6584921479225159,0.8310016989707947,0.6784627437591553,0.8293703198432922,0.6929535865783691,0.709044337272644,0.32290059328079224,0.7234963178634644,0.28385496139526367,0.7342058420181274,0.28355902433395386,0.7437900900840759,0.28341302275657654,0.6899127960205078,0.28703799843788147,0.6768537163734436,0.28893885016441345,0.6650904417037964,0.29124805331230164,0.7571936845779419,0.30151981115341187,0.6478025317192078,0.3120100796222687,0.7319054007530212,0.3608700633049011,0.6881154775619507,0.3664480745792389,0.8467153310775757,0.5269573926925659,0.5719693899154663,0.5532020330429077,0.9075828790664673,0.8699675798416138,0.549765944480896,0.8754978179931641
4.338,gesture_0_left_20250324-130111.avi,0.622565507888794,0.8146713376045227,0.6455939412117004,0.7916423678398132,0.6561012864112854,0.7614421248435974,0.6590582132339478,0.7388039827346802,0.6653198003768921,0.7214788794517517,0.6346428990364075,0.7117650508880615,0.6371560096740723,0.6806978583335876,0.6397542953491211,0.6585409641265869,0.6430911421775818,0.6401926279067993,0.6182811856269836,0.7169041633605957,0.6442592144012451,0.7225757241249084,0.655104398727417,0.7501404285430908,0.6576372981071472,0.7695220708847046,0.6069794297218323,0.7349307537078857,0.6373980045318604,0.7519055604934692,0.6471947431564331,0.7753009796142578,0.6480812430381775,0.7893261313438416,0.5994823575019836,0.7586008906364441,0.6261664032936096,0.7736854553222656,0.6347439289093018,0.7894703149795532,0.6352932453155518,0.798128604888916,0.8445372581481934,0.7946972846984863,0.8236002922058105,0.7738787531852722,0.8104234337806702,0.7415685057640076,0.8095348477363586,0.7170425057411194,0.8096466064453125,0.698729932308197,0.8186303377151489,0.6905848383903503,0.8166874647140503,0.6482897996902466,0.814839243888855,0.6223323345184326,0.8137376308441162,0.6010185480117798,0.8374166488647461,0.6953416466712952,0.8284420967102051,0.6688723564147949,0.8228684663772583,0.7010025978088379,0.8233010768890381,0.7256516814231873,0.8563411831855774,0.7072363495826721,0.8483268022537231,0.6879684925079346,0.8419225811958313,0.7178763151168823,0.842400312423706,0.7371841669082642,0.8760256767272949,0.7242911458015442,0.8719074130058289,0.7042040824890137,0.8643163442611694,0.7218683958053589,0.8632420301437378,0.7352227568626404,0.7086370587348938,0.32071325182914734,0.7230535745620728,0.2814895808696747,0.7340608835220337,0.2813659608364105,0.7437264919281006,0.28144651651382446,0.689282238483429,0.283989816904068,0.6762112975120544,0.2861051857471466,0.6646384000778198,0.28854596614837646,0.7570833563804626,0.3009563982486725,0.647757351398468,0.3115391433238983,0.7315977811813354,0.3596724271774292,0.6875262260437012,0.3643032908439636,0.8472644686698914,0.5278653502464294,0.5719994306564331,0.5533453822135925,0.9095982313156128,0.8709089159965515,0.5429348349571228,0.8802821040153503
4.401,gesture_0_left_20250324-130111.avi,0.5869116187095642,0.8480404019355774,0.609882116317749,0.8238903284072876,0.6200156211853027,0.7940151691436768,0.6202613115310669,0.7699794173240662,0.6209102272987366,0.7550353407859802,0.6000678539276123,0.7447537779808044,0.6003497838973999,0.714878499507904,0.5996400117874146,0.693987250328064,0.5994055271148682,0.6754871606826782,0.581698477268219,0.7490004301071167,0.6033127307891846,0.760771632194519,0.6150394082069397,0.7855504155158997,0.6189576983451843,0.8033161163330078,0.5687591433525085,0.766356348991394,0.5958787202835083,0.7889313697814941,0.606343150138855,0.8078464269638062,0.6086738109588623,0.8183769583702087,0.5600795149803162,0.7892546653747559,0.5838945508003235,0.8080620169639587,0.5933531522750854,0.8215646147727966,0.5957891941070557,0.8275546431541443,0.8821032643318176,0.818540096282959,0.8606588840484619,0.8022009134292603,0.845779299736023,0.7745680212974548,0.8457897901535034,0.7518889307975769,0.8511769771575928,0.7338830828666687,0.852347731590271,0.718176007270813,0.8510648012161255,0.6728236079216003,0.8530489206314087,0.646226704120636,0.8556303977966309,0.6231023073196411,0.8733985424041748,0.7215045690536499,0.8713401556015015,0.7014009952545166,0.8696441054344177,0.7358351945877075,0.8711304068565369,0.7579777240753174,0.8932426571846008,0.7312508225440979,0.8913064002990723,0.7201035618782043,0.8873475790023804,0.7489756345748901,0.8871815204620361,0.7632872462272644,0.9129724502563477,0.7457478046417236,0.91343092918396,0.7304707169532776,0.9070429801940918,0.7494913339614868,0.904493510723114,0.7607998847961426,0.7080612182617188,0.31869664788246155,0.7224324941635132,0.27949005365371704,0.7336817979812622,0.2793436348438263,0.7434687614440918,0.2795712649822235,0.6888414025306702,0.28160202503204346,0.6758589744567871,0.2836695909500122,0.6642999649047852,0.28631678223609924,0.7564700841903687,0.29983657598495483,0.6477056741714478,0.31087392568588257,0.7310124635696411,0.3579765260219574,0.6867077946662903,0.36199966073036194,0.8472763895988464,0.5286113619804382,0.5706097483634949,0.5539816617965698,0.9124905467033386,0.8714639544487,0.5388747453689575,0.8812206983566284
4.464,gesture_0_left_20250324-130111.avi,0.5578572154045105,0.8682023286819458,0.5781693458557129,0.8422749638557434,0.5884355902671814,0.8100642561912537,0.5880019068717957,0.7859954237937927,0.5801391005516052,0.773655354976654,0.5673022270202637,0.7670990824699402,0.5642151236534119,0.7353429198265076,0.5612139701843262,0.7133480906486511,0.5576623678207397,0.6934843063354492,0.5480940937995911,0.7718936800956726,0.5620614886283875,0.7769412994384766,0.5719707608222961,0.803306519985199,0.5750749111175537,0.8215565085411072,0.5331598520278931,0.788494884967804,0.55130934715271,0.8017020225524902,0.5599848628044128,0.8234191536903381,0.5617830753326416,0.8363956212997437,0.52190762758255,0.810728907585144,0.5382481813430786,0.8201992511749268,0.5471405386924744,0.83595210313797,0.5491710901260376,0.845084547996521,0.9148332476615906,0.8331420421600342,0.8909831643104553,0.8131893277168274,0.8783597350120544,0.7818653583526611,0.8828513622283936,0.7606614828109741,0.8968351483345032,0.7476499676704407,0.8888823986053467,0.7323097586631775,0.8897897005081177,0.6879639625549316,0.891883134841919,0.6629660129547119,0.8921028971672058,0.639376163482666,0.9109853506088257,0.7360173463821411,0.9136552214622498,0.7147263884544373,0.9135854244232178,0.7469205260276794,0.9118309020996094,0.7666680812835693,0.9316856861114502,0.7454155087471008,0.9340906739234924,0.7331861853599548,0.930863618850708,0.7637618184089661,0.9273648262023926,0.778270423412323,0.9507315158843994,0.7592286467552185,0.9545650482177734,0.7455862164497375,0.9489859938621521,0.7666088342666626,0.9436507225036621,0.7775068283081055,0.7071192264556885,0.3179459869861603,0.7215644121170044,0.27889934182167053,0.7330495119094849,0.27886301279067993,0.7429168224334717,0.27921241521835327,0.6880180835723877,0.280581533908844,0.6751748323440552,0.2824535071849823,0.6636546850204468,0.28501465916633606,0.7556151151657104,0.29982566833496094,0.6475847363471985,0.3103661835193634,0.730035662651062,0.35769006609916687,0.6853813529014587,0.3609454333782196,0.8482257723808289,0.5337461829185486,0.568873405456543,0.5558529496192932,0.9113706350326538,0.8747245669364929,0.5313705801963806,0.8855247497558594
4.528,gesture_0_left_20250324-130111.avi,0.5360647439956665,0.871884286403656,0.5499563813209534,0.843870222568512,0.5546138882637024,0.8099057674407959,0.548416018486023,0.7878356575965881,0.5345956087112427,0.7771921753883362,0.5293476581573486,0.7680577635765076,0.5212790966033936,0.7386424541473389,0.5164817571640015,0.7171029448509216,0.5113169550895691,0.6983230710029602,0.5115453600883484,0.7766605019569397,0.513883650302887,0.7758957147598267,0.5255013108253479,0.8022768497467041,0.5321084260940552,0.8216354846954346,0.4980681836605072,0.7938082218170166,0.5027759671211243,0.7995077967643738,0.5149226784706116,0.8219045996665955,0.5218778252601624,0.8356104493141174,0.48764410614967346,0.8157913088798523,0.4917295575141907,0.8196812272071838,0.5035794377326965,0.8347536325454712,0.5105860233306885,0.8427560925483704,0.9425147771835327,0.8357111215591431,0.9243778586387634,0.8164920806884766,0.9148993492126465,0.7850543856620789,0.9235362410545349,0.7614935040473938,0.9397178292274475,0.7480969429016113,0.9231963753700256,0.7362965941429138,0.9248971939086914,0.6899420619010925,0.9294903874397278,0.6643338799476624,0.9326000213623047,0.6401637196540833,0.9436588883399963,0.7390100955963135,0.9530199766159058,0.7207348346710205,0.9513401985168457,0.7523986101150513,0.9460339546203613,0.768817663192749,0.9624910354614258,0.7480822801589966,0.9717420339584351,0.7365830540657043,0.9667887687683105,0.7642456293106079,0.9600814580917358,0.7759799361228943,0.9788991808891296,0.7621053457260132,0.9878511428833008,0.7531999349594116,0.982125461101532,0.7723448276519775,0.9754435420036316,0.7807251214981079,0.7067242860794067,0.3164987862110138,0.7208366990089417,0.27796685695648193,0.7322040796279907,0.2779839336872101,0.7418686151504517,0.27851948142051697,0.6877182126045227,0.27952179312705994,0.6750954985618591,0.28111523389816284,0.6635357737541199,0.2836219072341919,0.7535337209701538,0.2995971441268921,0.6475914120674133,0.30929329991340637,0.7295535206794739,0.3566441535949707,0.6850706338882446,0.3589613735675812,0.8496988415718079,0.540294349193573,0.5673092603683472,0.5579259395599365,0.9118558764457703,0.8693674802780151,0.5236254930496216,0.8838785886764526
4.596,gesture_0_left_20250324-130111.avi,0.49974289536476135,0.8640223145484924,0.5141556262969971,0.8413679003715515,0.5152376890182495,0.80894935131073,0.5050387382507324,0.7834478616714478,0.4886243939399719,0.7737671136856079,0.49951276183128357,0.7631683349609375,0.4915051758289337,0.7264261841773987,0.4823758006095886,0.7038903832435608,0.4737720489501953,0.6850410103797913,0.4820374548435211,0.7689569592475891,0.472819983959198,0.7594971656799316,0.48277726769447327,0.79318767786026,0.49389076232910156,0.8149299025535583,0.46666911244392395,0.7818999290466309,0.4610290825366974,0.7847283482551575,0.47254616022109985,0.8129062056541443,0.4825250506401062,0.8264364004135132,0.45411279797554016,0.7998101115226746,0.4491426944732666,0.802692174911499,0.4607158303260803,0.821984052658081,0.4702616333961487,0.8303895592689514,0.9710718393325806,0.8199374079704285,0.9525132775306702,0.7982303500175476,0.9449197053909302,0.7702850699424744,0.9561701416969299,0.7469785213470459,0.9741004705429077,0.733444333076477,0.9539458751678467,0.7260558605194092,0.9560174345970154,0.6793849468231201,0.9609529972076416,0.6520484089851379,0.9668079614639282,0.6274862885475159,0.9746155142784119,0.7288953065872192,0.9820965528488159,0.7002170085906982,0.9786338210105896,0.7227783799171448,0.9749869108200073,0.7423207759857178,0.991873562335968,0.7387941479682922,0.9958318471908569,0.717424213886261,0.9911311864852905,0.7375780940055847,0.987646758556366,0.7539160251617432,1.0059843063354492,0.7529371380805969,1.0078258514404297,0.7310333847999573,1.0036481618881226,0.7424255013465881,1.0003622770309448,0.755337119102478,0.7063620090484619,0.31354039907455444,0.7202932238578796,0.2753496766090393,0.7314251661300659,0.27537697553634644,0.7407999038696289,0.2762264609336853,0.6874080896377563,0.2771671712398529,0.6749646663665771,0.2786267399787903,0.6633597612380981,0.2811453640460968,0.7520498037338257,0.29752737283706665,0.6475508213043213,0.30666932463645935,0.7291275262832642,0.3531399965286255,0.6847391724586487,0.3548494279384613,0.8497034311294556,0.5393626093864441,0.5655131936073303,0.5583229660987854,0.9138142466545105,0.8610641360282898,0.5230196714401245,0.8787135481834412
4.663,gesture_0_left_20250324-130111.avi,0.4745485186576843,0.839381754398346,0.4819885194301605,0.8062912225723267,0.4804827868938446,0.7727434039115906,0.47025442123413086,0.7505859732627869,0.4538361430168152,0.7436328530311584,0.46768179535865784,0.7365639805793762,0.4588073492050171,0.7030130624771118,0.44912680983543396,0.6785138845443726,0.43974894285202026,0.6571298837661743,0.447868674993515,0.743276059627533,0.4429178237915039,0.7449896931648254,0.45378726720809937,0.7739717364311218,0.4645836651325226,0.7931162118911743,0.43241244554519653,0.7572042346000671,0.4302751421928406,0.7660659551620483,0.44220051169395447,0.7890613079071045,0.45301488041877747,0.8026471138000488,0.42128321528434753,0.7762071490287781,0.4192326068878174,0.783377468585968,0.4298732876777649,0.799977719783783,0.4390011429786682,0.8088172674179077,0.9903826117515564,0.7741484642028809,0.9783757925033569,0.7321862578392029,0.9788967370986938,0.6820430755615234,0.9848706722259521,0.6441788077354431,0.990515410900116,0.6141554117202759,1.002609372138977,0.6987086534500122,1.0053199529647827,0.6734934449195862,1.0093441009521484,0.6571004390716553,1.0150063037872314,0.64478600025177,1.0198687314987183,0.7201002240180969,1.0327261686325073,0.7016342282295227,1.0383130311965942,0.6892904043197632,1.043464183807373,0.6813494563102722,1.03365159034729,0.73936927318573,1.0477014780044556,0.7221922278404236,1.053205132484436,0.7093066573143005,1.0587676763534546,0.6994083523750305,1.0413352251052856,0.7560223937034607,1.0549238920211792,0.7437218427658081,1.0608611106872559,0.7356100082397461,1.0655255317687988,0.7293867468833923,0.7058278918266296,0.31349581480026245,0.7195256948471069,0.27482908964157104,0.7307069301605225,0.27455005049705505,0.7398431301116943,0.2752392888069153,0.6864937543869019,0.2771749198436737,0.6742414236068726,0.2786445617675781,0.6624552607536316,0.2811923623085022,0.7514298558235168,0.29595983028411865,0.6472702622413635,0.3063036799430847,0.7288132905960083,0.3527706265449524,0.6843433380126953,0.3549210727214813,0.8507698774337769,0.5377610921859741,0.5655608773231506,0.5582761764526367,0.924282431602478,0.8479209542274475,0.5241069197654724,0.875005841255188
4.736,gesture_0_left_20250324-130111.avi,0.44837334752082825,0.8149972558021545,0.45471593737602234,0.7796723246574402,0.45425987243652344,0.7469207644462585,0.44355571269989014,0.7225425839424133,0.429147332906723,0.7113063931465149,0.4421970546245575,0.7126685976982117,0.4342224895954132,0.6765369772911072,0.4244207441806793,0.6515913605690002,0.41544291377067566,0.6291599869728088,0.4245815575122833,0.7229694724082947,0.4129725396633148,0.7023720145225525,0.4219413697719574,0.7302187085151672,0.43299680948257446,0.7502397894859314,0.4108019769191742,0.7367936372756958,0.40425509214401245,0.7289096117019653,0.41463327407836914,0.7527485489845276,0.42427194118499756,0.7669373750686646,0.4006691873073578,0.7545489072799683,0.39400261640548706,0.7486098408699036,0.40387287735939026,0.7649369835853577,0.4124559760093689,0.7746864557266235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7047708034515381,0.31317949295043945,0.718732476234436,0.27405256032943726,0.7300190925598145,0.2736104130744934,0.7390788197517395,0.2742806673049927,0.6853281259536743,0.2767951786518097,0.6732456088066101,0.27819210290908813,0.6613942384719849,0.28076544404029846,0.7511147856712341,0.2950159013271332,0.646959125995636,0.30490073561668396,0.7281625866889954,0.35221120715141296,0.6833152770996094,0.35473310947418213,0.8507272005081177,0.5360498428344727,0.565231442451477,0.5582247376441956,0.9283992052078247,0.826565682888031,0.5145263075828552,0.8693539500236511
4.803,gesture_0_left_20250324-130111.avi,0.42728590965270996,0.7839383482933044,0.4348094165325165,0.7383284568786621,0.4321444630622864,0.7009899616241455,0.416169136762619,0.6767526865005493,0.4005681574344635,0.6651259660720825,0.42357221245765686,0.6826657652854919,0.41510748863220215,0.6469030976295471,0.40503990650177,0.6224961876869202,0.39686715602874756,0.6014453172683716,0.4056530296802521,0.6945304274559021,0.39034491777420044,0.6658427715301514,0.39703869819641113,0.6855930685997009,0.4077076017856598,0.705222487449646,0.391657292842865,0.7084927558898926,0.38221368193626404,0.6906534433364868,0.3920399248600006,0.7090362906455994,0.4016362130641937,0.7249865531921387,0.38076135516166687,0.725993812084198,0.3719981610774994,0.7101149559020996,0.38183966279029846,0.7238235473632812,0.3909057080745697,0.7363946437835693,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7045957446098328,0.3131369352340698,0.7185647487640381,0.273845374584198,0.7298328876495361,0.2734663784503937,0.7387182116508484,0.2741754949092865,0.6851116418838501,0.2765774726867676,0.6730236411094666,0.27789023518562317,0.6610800623893738,0.2803715765476227,0.7509475350379944,0.2950110137462616,0.6468717455863953,0.3040659725666046,0.7279860973358154,0.35219258069992065,0.6832160949707031,0.3547818958759308,0.8488858342170715,0.5336002111434937,0.5659518837928772,0.5583117008209229,0.9276803135871887,0.7991130352020264,0.5082277059555054,0.8603541851043701
4.872,gesture_0_left_20250324-130111.avi,0.4081191420555115,0.7500163912773132,0.41525763273239136,0.705292284488678,0.4138408601284027,0.6685116291046143,0.3980286419391632,0.644548773765564,0.3833380341529846,0.6305702924728394,0.4038267731666565,0.6417927742004395,0.39726269245147705,0.6108971834182739,0.38846251368522644,0.5903264284133911,0.381270170211792,0.5720528960227966,0.3861295282840729,0.6523433327674866,0.3728557229042053,0.6300469040870667,0.37906956672668457,0.6524720191955566,0.3889223039150238,0.6702017784118652,0.37238240242004395,0.6662148833274841,0.3635462522506714,0.6549373269081116,0.3731415867805481,0.6755043864250183,0.38279345631599426,0.6896232962608337,0.3616878390312195,0.6845864057540894,0.35419708490371704,0.6744773387908936,0.3637421727180481,0.6901355385780334,0.37282004952430725,0.7016312479972839,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7041850686073303,0.3130754828453064,0.718121349811554,0.273561954498291,0.7294126152992249,0.27312880754470825,0.7381604313850403,0.2738051116466522,0.6843791604042053,0.27651092410087585,0.6721473336219788,0.2778377830982208,0.6601585149765015,0.2803155779838562,0.7506774663925171,0.2946360409259796,0.6465152502059937,0.3037905991077423,0.7277923822402954,0.3519788384437561,0.6829506158828735,0.3548155128955841,0.8481775522232056,0.5303502082824707,0.5675114393234253,0.5580583810806274,0.9267716407775879,0.7910866141319275,0.5008723735809326,0.8524765372276306
4.93,gesture_0_left_20250324-130111.avi,0.3942992389202118,0.7162244915962219,0.4002324342727661,0.672143816947937,0.39857229590415955,0.6357390284538269,0.3853681981563568,0.6106218695640564,0.37161287665367126,0.5959228277206421,0.3898380994796753,0.6072245240211487,0.3818674385547638,0.5732720494270325,0.37300586700439453,0.5512468218803406,0.365712970495224,0.5315266251564026,0.3730875253677368,0.6171280145645142,0.3578506112098694,0.5945311188697815,0.36343690752983093,0.6181608438491821,0.3734598457813263,0.6376998424530029,0.3597745895385742,0.6305531859397888,0.34805765748023987,0.6204842329025269,0.3577824831008911,0.6427320241928101,0.36819693446159363,0.6579787135124207,0.34965649247169495,0.648679256439209,0.34016716480255127,0.6399070024490356,0.34966859221458435,0.6571073532104492,0.3595806062221527,0.6694614887237549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7035743594169617,0.3130645453929901,0.7176879644393921,0.2734554708003998,0.7290514707565308,0.27304595708847046,0.737725019454956,0.2737439274787903,0.6835934519767761,0.27643775939941406,0.6712154150009155,0.27775654196739197,0.6592133641242981,0.280216246843338,0.7504862546920776,0.29463261365890503,0.6461384296417236,0.3035367727279663,0.7274367213249207,0.35195979475975037,0.6820887327194214,0.35485056042671204,0.8474941253662109,0.5297960042953491,0.5676694512367249,0.556789219379425,0.9270833730697632,0.787125289440155,0.4920070171356201,0.8450279235839844
4.993,gesture_0_left_20250324-130111.avi,0.37978190183639526,0.6718717813491821,0.3892991840839386,0.6417217254638672,0.38808488845825195,0.6042311787605286,0.374906063079834,0.5791429281234741,0.3621504008769989,0.5623486638069153,0.3772696852684021,0.5709707736968994,0.3671172559261322,0.5321575403213501,0.3559163212776184,0.5106464624404907,0.34666645526885986,0.4931432902812958,0.3613767921924591,0.5831653475761414,0.3457799553871155,0.5619013905525208,0.3509620726108551,0.5896778702735901,0.3602088391780853,0.6107038259506226,0.34909194707870483,0.5987280607223511,0.3365832567214966,0.5917168259620667,0.3469301164150238,0.6173783540725708,0.35775867104530334,0.632049024105072,0.33979907631874084,0.6169973611831665,0.3301272988319397,0.6101718544960022,0.33928000926971436,0.6294284462928772,0.34904447197914124,0.6411954760551453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7034712433815002,0.3128950297832489,0.7176447510719299,0.27323177456855774,0.7289789915084839,0.2728792428970337,0.737546443939209,0.2735973000526428,0.6834110021591187,0.27619391679763794,0.6709374189376831,0.2774306535720825,0.6588641405105591,0.27979934215545654,0.7503038644790649,0.29456576704978943,0.6458786725997925,0.30295926332473755,0.7273834943771362,0.3517462909221649,0.681809663772583,0.3547510504722595,0.8457266688346863,0.5289452075958252,0.567766010761261,0.5524518489837646,0.9271720051765442,0.7814236283302307,0.4844938814640045,0.8365864157676697
5.063,gesture_0_left_20250324-130111.avi,0.3742966651916504,0.6499253511428833,0.38319310545921326,0.6200687289237976,0.38274767994880676,0.5839592218399048,0.36859092116355896,0.5563676357269287,0.3563500940799713,0.5361810326576233,0.3719352185726166,0.5468171238899231,0.36135563254356384,0.5099361538887024,0.348911851644516,0.49009543657302856,0.3389117121696472,0.4749675989151001,0.3570217192173004,0.558760404586792,0.3408675789833069,0.5380567312240601,0.34665703773498535,0.5650103688240051,0.35647088289260864,0.5846080183982849,0.3452927768230438,0.5750118494033813,0.3320578634738922,0.5657158493995667,0.341744065284729,0.5896778702735901,0.3517119586467743,0.6040685772895813,0.33645957708358765,0.594354510307312,0.32616370916366577,0.5863822102546692,0.334949791431427,0.6036287546157837,0.3440026640892029,0.6142634749412537,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7033650279045105,0.3126365542411804,0.7175923585891724,0.27304598689079285,0.7288680076599121,0.27277863025665283,0.7373366355895996,0.2735297381877899,0.6832960844039917,0.275863379240036,0.6707464456558228,0.27699634432792664,0.6586475968360901,0.27917397022247314,0.7499487400054932,0.29456856846809387,0.6456183195114136,0.3023033142089844,0.7272612452507019,0.3515719771385193,0.6815453767776489,0.35451745986938477,0.8447073698043823,0.528997004032135,0.5665900111198425,0.5510780811309814,0.928432285785675,0.7800207734107971,0.4806385934352875,0.832922101020813
5.122,gesture_0_left_20250324-130111.avi,0.3697163462638855,0.6309731006622314,0.37964653968811035,0.6003109216690063,0.379177451133728,0.565104603767395,0.3659641146659851,0.538273274898529,0.35385164618492126,0.5183067321777344,0.36885765194892883,0.530500054359436,0.35783976316452026,0.4928295612335205,0.345473974943161,0.4722318649291992,0.336056649684906,0.45657259225845337,0.3536269962787628,0.5426288843154907,0.3382912278175354,0.5206714868545532,0.3434401750564575,0.5457242727279663,0.35299333930015564,0.5649713277816772,0.3414174020290375,0.5585106611251831,0.33012229204177856,0.5497488379478455,0.3400333821773529,0.5735098123550415,0.349922776222229,0.5879762768745422,0.33179304003715515,0.5768070816993713,0.32289671897888184,0.5673637390136719,0.3316877782344818,0.5844968557357788,0.3405132293701172,0.5953120589256287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7029893398284912,0.3125753402709961,0.7172418832778931,0.2728806734085083,0.7284592390060425,0.27258530259132385,0.7368571758270264,0.27330154180526733,0.6827786564826965,0.27579689025878906,0.6701971888542175,0.2769182324409485,0.6580214500427246,0.27909648418426514,0.7494839429855347,0.2943888306617737,0.6452609896659851,0.3022502362728119,0.7270791530609131,0.3514954745769501,0.6812611818313599,0.35452476143836975,0.8439769744873047,0.5289706587791443,0.5666645765304565,0.5506476163864136,0.9322502017021179,0.7783534526824951,0.47761282324790955,0.8284562826156616
5.179,gesture_0_left_20250324-130111.avi,0.3694286048412323,0.6190623044967651,0.3788769245147705,0.5881769061088562,0.37777024507522583,0.5532482266426086,0.36548513174057007,0.5265531539916992,0.3543587327003479,0.5052396059036255,0.36871904134750366,0.5193648338317871,0.3582065999507904,0.482433021068573,0.3455442786216736,0.4609822630882263,0.3355371356010437,0.4449402093887329,0.35346248745918274,0.5323453545570374,0.3386496901512146,0.5085050463676453,0.3436647057533264,0.5328600406646729,0.3526519536972046,0.5515168905258179,0.3412632644176483,0.5492769479751587,0.3301841914653778,0.5366663932800293,0.34008997678756714,0.5597570538520813,0.3497312366962433,0.5740153193473816,0.3313712179660797,0.5687551498413086,0.3228990137577057,0.556331992149353,0.33170706033706665,0.5719937682151794,0.3402661085128784,0.582660973072052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7022988796234131,0.3125680983066559,0.7166404128074646,0.2727223038673401,0.7278608679771423,0.27227628231048584,0.7362547516822815,0.2728654742240906,0.6817969679832458,0.2758106589317322,0.6690465807914734,0.27696874737739563,0.6568799018859863,0.2792218327522278,0.7490478157997131,0.2937457263469696,0.6445355415344238,0.3024711608886719,0.7268898487091064,0.35136985778808594,0.6807814240455627,0.35456332564353943,0.8435115814208984,0.5280889868736267,0.5668051838874817,0.5501871109008789,0.9342625737190247,0.7770010828971863,0.4741566777229309,0.8222564458847046
